Date,Country,Confirmed
1/27/20,Fiji,0
1/27/20,Finland,0
1/27/20,France,3
1/27/20,Gabon,0
1/27/20,Gambia,0
1/27/20,Georgia,0
1/27/20,Germany,1
1/27/20,Ghana,0
1/27/20,Greece,0
1/27/20,Grenada,0
1/27/20,Guatemala,0
1/27/20,Guinea,0
1/27/20,Guinea-Bissau,0
1/27/20,Guyana,0
1/27/20,Haiti,0
1/27/20,Holy See,0
1/27/20,Honduras,0
1/27/20,Hungary,0
1/27/20,Iceland,0
1/27/20,India,0
1/27/20,Indonesia,0
1/27/20,Iran,0
1/27/20,Iraq,0
1/27/20,Ireland,0
1/27/20,Israel,0
1/27/20,Italy,0
1/27/20,Jamaica,0
1/27/20,Japan,4
1/27/20,Jordan,0
1/27/20,Kazakhstan,0
1/27/20,Kenya,0
1/27/20,"Korea, South",4
1/27/20,Kosovo,0
1/27/20,Kuwait,0
1/27/20,Kyrgyzstan,0
1/27/20,Laos,0
1/27/20,Latvia,0
1/27/20,Lebanon,0
1/27/20,Lesotho,0
1/27/20,Liberia,0
1/27/20,Libya,0
1/27/20,Liechtenstein,0
1/27/20,Lithuania,0
1/27/20,Luxembourg,0
1/27/20,MS Zaandam,0
1/27/20,Madagascar,0
1/27/20,Malawi,0
1/27/20,Malaysia,4
1/27/20,Maldives,0
1/27/20,Mali,0
1/27/20,Malta,0
1/27/20,Mauritania,0
1/27/20,Mauritius,0
1/27/20,Mexico,0
1/27/20,Moldova,0
1/27/20,Monaco,0
1/27/20,Mongolia,0
1/27/20,Montenegro,0
1/27/20,Morocco,0
1/27/20,Mozambique,0
1/27/20,Namibia,0
1/27/20,Nepal,1
1/27/20,Netherlands,0
1/27/20,New Zealand,0
1/27/20,Nicaragua,0
1/27/20,Niger,0
1/27/20,Nigeria,0
1/27/20,North Macedonia,0
1/27/20,Norway,0
1/27/20,Oman,0
1/27/20,Pakistan,0
1/27/20,Panama,0
1/27/20,Papua New Guinea,0
1/27/20,Paraguay,0
1/27/20,Peru,0
1/27/20,Philippines,0
1/27/20,Poland,0
1/27/20,Portugal,0
1/27/20,Qatar,0
1/27/20,Romania,0
1/27/20,Russia,0
1/27/20,Rwanda,0
1/27/20,Saint Kitts and Nevis,0
1/27/20,Saint Lucia,0
1/27/20,Saint Vincent and the Grenadines,0
1/27/20,San Marino,0
1/27/20,Sao Tome and Principe,0
1/27/20,Saudi Arabia,0
1/27/20,Senegal,0
1/27/20,Serbia,0
1/27/20,Seychelles,0
1/27/20,Sierra Leone,0
1/27/20,Singapore,5
1/27/20,Slovakia,0
1/27/20,Slovenia,0
1/27/20,Solomon Islands,0
1/27/20,Somalia,0
1/27/20,South Africa,0
1/27/20,South Sudan,0
1/27/20,Spain,0
1/27/20,Sri Lanka,1
1/27/20,Sudan,0
1/27/20,Suriname,0
1/27/20,Sweden,0
1/27/20,Switzerland,0
1/27/20,Syria,0
1/27/20,Taiwan*,5
1/27/20,Tajikistan,0
1/27/20,Tanzania,0
1/27/20,Thailand,8
1/27/20,Timor-Leste,0
1/27/20,Togo,0
1/27/20,Trinidad and Tobago,0
1/27/20,Tunisia,0
1/27/20,Turkey,0
1/27/20,US,5
1/27/20,Uganda,0
1/27/20,Ukraine,0
1/27/20,United Arab Emirates,0
1/27/20,United Kingdom,0
1/27/20,Uruguay,0
1/27/20,Uzbekistan,0
1/27/20,Venezuela,0
1/27/20,Vietnam,2
1/27/20,West Bank and Gaza,0
1/27/20,Western Sahara,0
1/27/20,Yemen,0
1/27/20,Zambia,0
1/27/20,Zimbabwe,0
1/28/20,Afghanistan,0
1/28/20,Albania,0
1/28/20,Algeria,0
1/28/20,Andorra,0
1/28/20,Angola,0
1/28/20,Antigua and Barbuda,0
1/28/20,Argentina,0
1/28/20,Armenia,0
1/28/20,Australia,5
1/28/20,Austria,0
1/28/20,Azerbaijan,0
1/28/20,Bahamas,0
1/28/20,Bahrain,0
1/28/20,Bangladesh,0
1/28/20,Barbados,0
1/28/20,Belarus,0
1/28/20,Belgium,0
1/28/20,Belize,0
1/28/20,Benin,0
1/28/20,Bhutan,0
1/28/20,Bolivia,0
1/28/20,Bosnia and Herzegovina,0
1/28/20,Botswana,0
1/28/20,Brazil,0
1/28/20,Brunei,0
1/28/20,Bulgaria,0
1/28/20,Burkina Faso,0
1/28/20,Burma,0
1/28/20,Burundi,0
1/28/20,Cabo Verde,0
1/28/20,Cambodia,1
1/28/20,Cameroon,0
1/28/20,Canada,2
1/28/20,Central African Republic,0
1/28/20,Chad,0
1/28/20,Chile,0
1/28/20,China,5509
1/28/20,Colombia,0
1/28/20,Comoros,0
1/28/20,Congo (Brazzaville),0
1/28/20,Congo (Kinshasa),0
1/28/20,Costa Rica,0
1/28/20,Cote d'Ivoire,0
1/28/20,Croatia,0
1/28/20,Cuba,0
1/28/20,Cyprus,0
1/28/20,Czechia,0
1/28/20,Denmark,0
1/28/20,Diamond Princess,0
1/28/20,Djibouti,0
1/28/20,Dominica,0
1/28/20,Dominican Republic,0
1/28/20,Ecuador,0
1/28/20,Egypt,0
1/28/20,El Salvador,0
1/28/20,Equatorial Guinea,0
1/28/20,Eritrea,0
1/28/20,Estonia,0
1/28/20,Eswatini,0
1/28/20,Ethiopia,0
1/28/20,Fiji,0
1/28/20,Finland,0
1/28/20,France,4
1/28/20,Gabon,0
1/28/20,Gambia,0
1/28/20,Georgia,0
1/28/20,Germany,4
1/28/20,Ghana,0
1/28/20,Greece,0
1/28/20,Grenada,0
1/28/20,Guatemala,0
1/28/20,Guinea,0
1/28/20,Guinea-Bissau,0
1/28/20,Guyana,0
1/28/20,Haiti,0
1/28/20,Holy See,0
1/28/20,Honduras,0
1/28/20,Hungary,0
1/28/20,Iceland,0
1/28/20,India,0
1/28/20,Indonesia,0
1/28/20,Iran,0
1/28/20,Iraq,0
1/28/20,Ireland,0
1/28/20,Israel,0
1/28/20,Italy,0
1/28/20,Jamaica,0
1/28/20,Japan,7
1/28/20,Jordan,0
1/28/20,Kazakhstan,0
1/28/20,Kenya,0
1/28/20,"Korea, South",4
1/28/20,Kosovo,0
1/28/20,Kuwait,0
1/28/20,Kyrgyzstan,0
1/28/20,Laos,0
1/28/20,Latvia,0
1/28/20,Lebanon,0
1/28/20,Lesotho,0
1/28/20,Liberia,0
1/28/20,Libya,0
1/28/20,Liechtenstein,0
1/28/20,Lithuania,0
1/28/20,Luxembourg,0
1/28/20,MS Zaandam,0
1/28/20,Madagascar,0
1/28/20,Malawi,0
1/28/20,Malaysia,4
1/28/20,Maldives,0
1/28/20,Mali,0
1/28/20,Malta,0
1/28/20,Mauritania,0
1/28/20,Mauritius,0
1/28/20,Mexico,0
1/28/20,Moldova,0
1/28/20,Monaco,0
1/28/20,Mongolia,0
1/28/20,Montenegro,0
1/28/20,Morocco,0
1/28/20,Mozambique,0
1/28/20,Namibia,0
1/28/20,Nepal,1
1/28/20,Netherlands,0
1/28/20,New Zealand,0
1/28/20,Nicaragua,0
1/28/20,Niger,0
1/28/20,Nigeria,0
1/28/20,North Macedonia,0
1/28/20,Norway,0
1/28/20,Oman,0
1/28/20,Pakistan,0
1/28/20,Panama,0
1/28/20,Papua New Guinea,0
1/28/20,Paraguay,0
1/28/20,Peru,0
1/28/20,Philippines,0
1/28/20,Poland,0
1/28/20,Portugal,0
1/28/20,Qatar,0
1/28/20,Romania,0
1/28/20,Russia,0
1/28/20,Rwanda,0
1/28/20,Saint Kitts and Nevis,0
1/28/20,Saint Lucia,0
1/28/20,Saint Vincent and the Grenadines,0
1/28/20,San Marino,0
1/28/20,Sao Tome and Principe,0
1/28/20,Saudi Arabia,0
1/28/20,Senegal,0
1/28/20,Serbia,0
1/28/20,Seychelles,0
1/28/20,Sierra Leone,0
1/28/20,Singapore,7
1/28/20,Slovakia,0
1/28/20,Slovenia,0
1/28/20,Solomon Islands,0
1/28/20,Somalia,0
1/28/20,South Africa,0
1/28/20,South Sudan,0
1/28/20,Spain,0
1/28/20,Sri Lanka,1
1/28/20,Sudan,0
1/28/20,Suriname,0
1/28/20,Sweden,0
1/28/20,Switzerland,0
1/28/20,Syria,0
1/28/20,Taiwan*,8
1/28/20,Tajikistan,0
1/28/20,Tanzania,0
1/28/20,Thailand,14
1/28/20,Timor-Leste,0
1/28/20,Togo,0
1/28/20,Trinidad and Tobago,0
1/28/20,Tunisia,0
1/28/20,Turkey,0
1/28/20,US,5
1/28/20,Uganda,0
1/28/20,Ukraine,0
1/28/20,United Arab Emirates,0
1/28/20,United Kingdom,0
1/28/20,Uruguay,0
1/28/20,Uzbekistan,0
1/28/20,Venezuela,0
1/28/20,Vietnam,2
1/28/20,West Bank and Gaza,0
1/28/20,Western Sahara,0
1/28/20,Yemen,0
1/28/20,Zambia,0
1/28/20,Zimbabwe,0
1/29/20,Afghanistan,0
1/29/20,Albania,0
1/29/20,Algeria,0
1/29/20,Andorra,0
1/29/20,Angola,0
1/29/20,Antigua and Barbuda,0
1/29/20,Argentina,0
1/29/20,Armenia,0
1/29/20,Australia,6
1/29/20,Austria,0
1/29/20,Azerbaijan,0
1/29/20,Bahamas,0
1/29/20,Bahrain,0
1/29/20,Bangladesh,0
1/29/20,Barbados,0
1/29/20,Belarus,0
1/29/20,Belgium,0
1/29/20,Belize,0
1/29/20,Benin,0
1/29/20,Bhutan,0
1/29/20,Bolivia,0
1/29/20,Bosnia and Herzegovina,0
1/29/20,Botswana,0
1/29/20,Brazil,0
1/29/20,Brunei,0
1/29/20,Bulgaria,0
1/29/20,Burkina Faso,0
1/29/20,Burma,0
1/29/20,Burundi,0
1/29/20,Cabo Verde,0
1/29/20,Cambodia,1
1/29/20,Cameroon,0
1/29/20,Canada,2
1/29/20,Central African Republic,0
1/29/20,Chad,0
1/29/20,Chile,0
1/29/20,China,6087
1/29/20,Colombia,0
1/29/20,Comoros,0
1/29/20,Congo (Brazzaville),0
1/29/20,Congo (Kinshasa),0
1/29/20,Costa Rica,0
1/29/20,Cote d'Ivoire,0
1/29/20,Croatia,0
1/29/20,Cuba,0
1/29/20,Cyprus,0
1/29/20,Czechia,0
1/29/20,Denmark,0
1/29/20,Diamond Princess,0
1/29/20,Djibouti,0
1/29/20,Dominica,0
1/29/20,Dominican Republic,0
1/29/20,Ecuador,0
1/29/20,Egypt,0
1/29/20,El Salvador,0
1/29/20,Equatorial Guinea,0
1/29/20,Eritrea,0
1/29/20,Estonia,0
1/29/20,Eswatini,0
1/29/20,Ethiopia,0
1/29/20,Fiji,0
1/29/20,Finland,1
1/29/20,France,5
1/29/20,Gabon,0
1/29/20,Gambia,0
1/29/20,Georgia,0
1/29/20,Germany,4
1/29/20,Ghana,0
1/29/20,Greece,0
1/29/20,Grenada,0
1/29/20,Guatemala,0
1/29/20,Guinea,0
1/29/20,Guinea-Bissau,0
1/29/20,Guyana,0
1/29/20,Haiti,0
1/29/20,Holy See,0
1/29/20,Honduras,0
1/29/20,Hungary,0
1/29/20,Iceland,0
1/29/20,India,0
1/29/20,Indonesia,0
1/29/20,Iran,0
1/29/20,Iraq,0
1/29/20,Ireland,0
1/29/20,Israel,0
1/29/20,Italy,0
1/29/20,Jamaica,0
1/29/20,Japan,7
1/29/20,Jordan,0
1/29/20,Kazakhstan,0
1/29/20,Kenya,0
1/29/20,"Korea, South",4
1/29/20,Kosovo,0
1/29/20,Kuwait,0
1/29/20,Kyrgyzstan,0
1/29/20,Laos,0
1/29/20,Latvia,0
1/29/20,Lebanon,0
1/29/20,Lesotho,0
1/29/20,Liberia,0
1/29/20,Libya,0
1/29/20,Liechtenstein,0
1/29/20,Lithuania,0
1/29/20,Luxembourg,0
1/29/20,MS Zaandam,0
1/29/20,Madagascar,0
1/29/20,Malawi,0
1/29/20,Malaysia,7
1/29/20,Maldives,0
1/29/20,Mali,0
1/29/20,Malta,0
1/29/20,Mauritania,0
1/29/20,Mauritius,0
1/29/20,Mexico,0
1/29/20,Moldova,0
1/29/20,Monaco,0
1/29/20,Mongolia,0
1/29/20,Montenegro,0
1/29/20,Morocco,0
1/29/20,Mozambique,0
1/29/20,Namibia,0
1/29/20,Nepal,1
1/29/20,Netherlands,0
1/29/20,New Zealand,0
1/29/20,Nicaragua,0
1/29/20,Niger,0
1/29/20,Nigeria,0
1/29/20,North Macedonia,0
1/29/20,Norway,0
1/29/20,Oman,0
1/29/20,Pakistan,0
1/29/20,Panama,0
1/29/20,Papua New Guinea,0
1/29/20,Paraguay,0
1/29/20,Peru,0
1/29/20,Philippines,0
1/29/20,Poland,0
1/29/20,Portugal,0
1/29/20,Qatar,0
1/29/20,Romania,0
1/29/20,Russia,0
1/29/20,Rwanda,0
1/29/20,Saint Kitts and Nevis,0
1/29/20,Saint Lucia,0
1/29/20,Saint Vincent and the Grenadines,0
1/29/20,San Marino,0
1/29/20,Sao Tome and Principe,0
1/29/20,Saudi Arabia,0
1/29/20,Senegal,0
1/29/20,Serbia,0
1/29/20,Seychelles,0
1/29/20,Sierra Leone,0
1/29/20,Singapore,7
1/29/20,Slovakia,0
1/29/20,Slovenia,0
1/29/20,Solomon Islands,0
1/29/20,Somalia,0
1/29/20,South Africa,0
1/29/20,South Sudan,0
1/29/20,Spain,0
1/29/20,Sri Lanka,1
1/29/20,Sudan,0
1/29/20,Suriname,0
1/29/20,Sweden,0
1/29/20,Switzerland,0
1/29/20,Syria,0
1/29/20,Taiwan*,8
1/29/20,Tajikistan,0
1/29/20,Tanzania,0
1/29/20,Thailand,14
1/29/20,Timor-Leste,0
1/29/20,Togo,0
1/29/20,Trinidad and Tobago,0
1/29/20,Tunisia,0
1/29/20,Turkey,0
1/29/20,US,6
1/29/20,Uganda,0
1/29/20,Ukraine,0
1/29/20,United Arab Emirates,4
1/29/20,United Kingdom,0
1/29/20,Uruguay,0
1/29/20,Uzbekistan,0
1/29/20,Venezuela,0
1/29/20,Vietnam,2
1/29/20,West Bank and Gaza,0
1/29/20,Western Sahara,0
1/29/20,Yemen,0
1/29/20,Zambia,0
1/29/20,Zimbabwe,0
1/30/20,Afghanistan,0
1/30/20,Albania,0
1/30/20,Algeria,0
1/30/20,Andorra,0
1/30/20,Angola,0
1/30/20,Antigua and Barbuda,0
1/30/20,Argentina,0
1/30/20,Armenia,0
1/30/20,Australia,9
1/30/20,Austria,0
1/30/20,Azerbaijan,0
1/30/20,Bahamas,0
1/30/20,Bahrain,0
1/30/20,Bangladesh,0
1/30/20,Barbados,0
1/30/20,Belarus,0
1/30/20,Belgium,0
1/30/20,Belize,0
1/30/20,Benin,0
1/30/20,Bhutan,0
1/30/20,Bolivia,0
1/30/20,Bosnia and Herzegovina,0
1/30/20,Botswana,0
1/30/20,Brazil,0
1/30/20,Brunei,0
1/30/20,Bulgaria,0
1/30/20,Burkina Faso,0
1/30/20,Burma,0
1/30/20,Burundi,0
1/30/20,Cabo Verde,0
1/30/20,Cambodia,1
1/30/20,Cameroon,0
1/30/20,Canada,2
1/30/20,Central African Republic,0
1/30/20,Chad,0
1/30/20,Chile,0
1/30/20,China,8141
1/30/20,Colombia,0
1/30/20,Comoros,0
1/30/20,Congo (Brazzaville),0
1/30/20,Congo (Kinshasa),0
1/30/20,Costa Rica,0
1/30/20,Cote d'Ivoire,0
1/30/20,Croatia,0
1/30/20,Cuba,0
1/30/20,Cyprus,0
1/30/20,Czechia,0
1/30/20,Denmark,0
1/30/20,Diamond Princess,0
1/30/20,Djibouti,0
1/30/20,Dominica,0
1/30/20,Dominican Republic,0
1/30/20,Ecuador,0
1/30/20,Egypt,0
1/30/20,El Salvador,0
1/30/20,Equatorial Guinea,0
1/30/20,Eritrea,0
1/30/20,Estonia,0
1/30/20,Eswatini,0
1/30/20,Ethiopia,0
1/30/20,Fiji,0
1/30/20,Finland,1
1/30/20,France,5
1/30/20,Gabon,0
1/30/20,Gambia,0
1/30/20,Georgia,0
1/30/20,Germany,4
1/30/20,Ghana,0
1/30/20,Greece,0
1/30/20,Grenada,0
1/30/20,Guatemala,0
1/30/20,Guinea,0
1/30/20,Guinea-Bissau,0
1/30/20,Guyana,0
1/30/20,Haiti,0
1/30/20,Holy See,0
1/30/20,Honduras,0
1/30/20,Hungary,0
1/30/20,Iceland,0
1/30/20,India,1
1/30/20,Indonesia,0
1/30/20,Iran,0
1/30/20,Iraq,0
1/30/20,Ireland,0
1/30/20,Israel,0
1/30/20,Italy,0
1/30/20,Jamaica,0
1/30/20,Japan,11
1/30/20,Jordan,0
1/30/20,Kazakhstan,0
1/30/20,Kenya,0
1/30/20,"Korea, South",4
1/30/20,Kosovo,0
1/30/20,Kuwait,0
1/30/20,Kyrgyzstan,0
1/30/20,Laos,0
1/30/20,Latvia,0
1/30/20,Lebanon,0
1/30/20,Lesotho,0
1/30/20,Liberia,0
1/30/20,Libya,0
1/30/20,Liechtenstein,0
1/30/20,Lithuania,0
1/30/20,Luxembourg,0
1/30/20,MS Zaandam,0
1/30/20,Madagascar,0
1/30/20,Malawi,0
1/30/20,Malaysia,8
1/30/20,Maldives,0
1/30/20,Mali,0
1/30/20,Malta,0
1/30/20,Mauritania,0
1/30/20,Mauritius,0
1/30/20,Mexico,0
1/30/20,Moldova,0
1/30/20,Monaco,0
1/30/20,Mongolia,0
1/30/20,Montenegro,0
1/30/20,Morocco,0
1/30/20,Mozambique,0
1/30/20,Namibia,0
1/30/20,Nepal,1
1/30/20,Netherlands,0
1/30/20,New Zealand,0
1/30/20,Nicaragua,0
1/30/20,Niger,0
1/30/20,Nigeria,0
1/30/20,North Macedonia,0
1/30/20,Norway,0
1/30/20,Oman,0
1/30/20,Pakistan,0
1/30/20,Panama,0
1/30/20,Papua New Guinea,0
1/30/20,Paraguay,0
1/30/20,Peru,0
1/30/20,Philippines,1
1/30/20,Poland,0
1/30/20,Portugal,0
1/30/20,Qatar,0
1/30/20,Romania,0
1/30/20,Russia,0
1/30/20,Rwanda,0
1/30/20,Saint Kitts and Nevis,0
1/30/20,Saint Lucia,0
1/30/20,Saint Vincent and the Grenadines,0
1/30/20,San Marino,0
1/30/20,Sao Tome and Principe,0
1/30/20,Saudi Arabia,0
1/30/20,Senegal,0
1/30/20,Serbia,0
1/30/20,Seychelles,0
1/30/20,Sierra Leone,0
1/30/20,Singapore,10
1/30/20,Slovakia,0
1/30/20,Slovenia,0
1/30/20,Solomon Islands,0
1/30/20,Somalia,0
1/30/20,South Africa,0
1/30/20,South Sudan,0
1/30/20,Spain,0
1/30/20,Sri Lanka,1
1/30/20,Sudan,0
1/30/20,Suriname,0
1/30/20,Sweden,0
1/30/20,Switzerland,0
1/30/20,Syria,0
1/30/20,Taiwan*,9
1/30/20,Tajikistan,0
1/30/20,Tanzania,0
1/30/20,Thailand,14
1/30/20,Timor-Leste,0
1/30/20,Togo,0
1/30/20,Trinidad and Tobago,0
1/30/20,Tunisia,0
1/30/20,Turkey,0
1/30/20,US,6
1/30/20,Uganda,0
1/30/20,Ukraine,0
1/30/20,United Arab Emirates,4
1/30/20,United Kingdom,0
1/30/20,Uruguay,0
1/30/20,Uzbekistan,0
1/30/20,Venezuela,0
1/30/20,Vietnam,2
1/30/20,West Bank and Gaza,0
1/30/20,Western Sahara,0
1/30/20,Yemen,0
1/30/20,Zambia,0
1/30/20,Zimbabwe,0
1/31/20,Afghanistan,0
1/31/20,Albania,0
1/31/20,Algeria,0
1/31/20,Andorra,0
1/31/20,Angola,0
1/31/20,Antigua and Barbuda,0
1/31/20,Argentina,0
1/31/20,Armenia,0
1/31/20,Australia,9
1/31/20,Austria,0
1/31/20,Azerbaijan,0
1/31/20,Bahamas,0
1/31/20,Bahrain,0
1/31/20,Bangladesh,0
1/31/20,Barbados,0
1/31/20,Belarus,0
1/31/20,Belgium,0
1/31/20,Belize,0
1/31/20,Benin,0
1/31/20,Bhutan,0
1/31/20,Bolivia,0
1/31/20,Bosnia and Herzegovina,0
1/31/20,Botswana,0
1/31/20,Brazil,0
1/31/20,Brunei,0
1/31/20,Bulgaria,0
1/31/20,Burkina Faso,0
1/31/20,Burma,0
1/31/20,Burundi,0
1/31/20,Cabo Verde,0
1/31/20,Cambodia,1
1/31/20,Cameroon,0
1/31/20,Canada,4
1/31/20,Central African Republic,0
1/31/20,Chad,0
1/31/20,Chile,0
1/31/20,China,9802
1/31/20,Colombia,0
1/31/20,Comoros,0
1/31/20,Congo (Brazzaville),0
1/31/20,Congo (Kinshasa),0
1/31/20,Costa Rica,0
1/31/20,Cote d'Ivoire,0
1/31/20,Croatia,0
1/31/20,Cuba,0
1/31/20,Cyprus,0
1/31/20,Czechia,0
1/31/20,Denmark,0
1/31/20,Diamond Princess,0
1/31/20,Djibouti,0
1/31/20,Dominica,0
1/31/20,Dominican Republic,0
1/31/20,Ecuador,0
1/31/20,Egypt,0
1/31/20,El Salvador,0
1/31/20,Equatorial Guinea,0
1/31/20,Eritrea,0
1/31/20,Estonia,0
1/31/20,Eswatini,0
1/31/20,Ethiopia,0
1/31/20,Fiji,0
1/31/20,Finland,1
1/31/20,France,5
1/31/20,Gabon,0
1/31/20,Gambia,0
1/31/20,Georgia,0
1/31/20,Germany,5
1/31/20,Ghana,0
1/31/20,Greece,0
1/31/20,Grenada,0
1/31/20,Guatemala,0
1/31/20,Guinea,0
1/31/20,Guinea-Bissau,0
1/31/20,Guyana,0
1/31/20,Haiti,0
1/31/20,Holy See,0
1/31/20,Honduras,0
1/31/20,Hungary,0
1/31/20,Iceland,0
1/31/20,India,1
1/31/20,Indonesia,0
1/31/20,Iran,0
1/31/20,Iraq,0
1/31/20,Ireland,0
1/31/20,Israel,0
1/31/20,Italy,2
1/31/20,Jamaica,0
1/31/20,Japan,15
1/31/20,Jordan,0
1/31/20,Kazakhstan,0
1/31/20,Kenya,0
1/31/20,"Korea, South",11
1/31/20,Kosovo,0
1/31/20,Kuwait,0
1/31/20,Kyrgyzstan,0
1/31/20,Laos,0
1/31/20,Latvia,0
1/31/20,Lebanon,0
1/31/20,Lesotho,0
1/31/20,Liberia,0
1/31/20,Libya,0
1/31/20,Liechtenstein,0
1/31/20,Lithuania,0
1/31/20,Luxembourg,0
1/31/20,MS Zaandam,0
1/31/20,Madagascar,0
1/31/20,Malawi,0
1/31/20,Malaysia,8
1/31/20,Maldives,0
1/31/20,Mali,0
1/31/20,Malta,0
1/31/20,Mauritania,0
1/31/20,Mauritius,0
1/31/20,Mexico,0
1/31/20,Moldova,0
1/31/20,Monaco,0
1/31/20,Mongolia,0
1/31/20,Montenegro,0
1/31/20,Morocco,0
1/31/20,Mozambique,0
1/31/20,Namibia,0
1/31/20,Nepal,1
1/31/20,Netherlands,0
1/31/20,New Zealand,0
1/31/20,Nicaragua,0
1/31/20,Niger,0
1/31/20,Nigeria,0
1/31/20,North Macedonia,0
1/31/20,Norway,0
1/31/20,Oman,0
1/31/20,Pakistan,0
1/31/20,Panama,0
1/31/20,Papua New Guinea,0
1/31/20,Paraguay,0
1/31/20,Peru,0
1/31/20,Philippines,1
1/31/20,Poland,0
1/31/20,Portugal,0
1/31/20,Qatar,0
1/31/20,Romania,0
1/31/20,Russia,2
1/31/20,Rwanda,0
1/31/20,Saint Kitts and Nevis,0
1/31/20,Saint Lucia,0
1/31/20,Saint Vincent and the Grenadines,0
1/31/20,San Marino,0
1/31/20,Sao Tome and Principe,0
1/31/20,Saudi Arabia,0
1/31/20,Senegal,0
1/31/20,Serbia,0
1/31/20,Seychelles,0
1/31/20,Sierra Leone,0
1/31/20,Singapore,13
1/31/20,Slovakia,0
1/31/20,Slovenia,0
1/31/20,Solomon Islands,0
1/31/20,Somalia,0
1/31/20,South Africa,0
1/31/20,South Sudan,0
1/31/20,Spain,0
1/31/20,Sri Lanka,1
1/31/20,Sudan,0
1/31/20,Suriname,0
1/31/20,Sweden,0
1/31/20,Switzerland,0
1/31/20,Syria,0
1/31/20,Taiwan*,10
1/31/20,Tajikistan,0
1/31/20,Tanzania,0
1/31/20,Thailand,19
1/31/20,Timor-Leste,0
1/31/20,Togo,0
1/31/20,Trinidad and Tobago,0
1/31/20,Tunisia,0
1/31/20,Turkey,0
1/31/20,US,8
1/31/20,Uganda,0
1/31/20,Ukraine,0
1/31/20,United Arab Emirates,4
1/31/20,United Kingdom,2
1/31/20,Uruguay,0
1/31/20,Uzbekistan,0
1/31/20,Venezuela,0
1/31/20,Vietnam,2
1/31/20,West Bank and Gaza,0
1/31/20,Western Sahara,0
1/31/20,Yemen,0
1/31/20,Zambia,0
1/31/20,Zimbabwe,0
2/1/20,Afghanistan,0
2/1/20,Albania,0
2/1/20,Algeria,0
2/1/20,Andorra,0
2/1/20,Angola,0
2/1/20,Antigua and Barbuda,0
2/1/20,Argentina,0
2/1/20,Armenia,0
2/1/20,Australia,12
2/1/20,Austria,0
2/1/20,Azerbaijan,0
2/1/20,Bahamas,0
2/1/20,Bahrain,0
2/1/20,Bangladesh,0
2/1/20,Barbados,0
2/1/20,Belarus,0
2/1/20,Belgium,0
2/1/20,Belize,0
2/1/20,Benin,0
2/1/20,Bhutan,0
2/1/20,Bolivia,0
2/1/20,Bosnia and Herzegovina,0
2/1/20,Botswana,0
2/1/20,Brazil,0
2/1/20,Brunei,0
2/1/20,Bulgaria,0
2/1/20,Burkina Faso,0
2/1/20,Burma,0
2/1/20,Burundi,0
2/1/20,Cabo Verde,0
2/1/20,Cambodia,1
2/1/20,Cameroon,0
2/1/20,Canada,4
2/1/20,Central African Republic,0
2/1/20,Chad,0
2/1/20,Chile,0
2/1/20,China,11891
2/1/20,Colombia,0
2/1/20,Comoros,0
2/1/20,Congo (Brazzaville),0
2/1/20,Congo (Kinshasa),0
2/1/20,Costa Rica,0
2/1/20,Cote d'Ivoire,0
2/1/20,Croatia,0
2/1/20,Cuba,0
2/1/20,Cyprus,0
2/1/20,Czechia,0
2/1/20,Denmark,0
2/1/20,Diamond Princess,0
2/1/20,Djibouti,0
2/1/20,Dominica,0
2/1/20,Dominican Republic,0
2/1/20,Ecuador,0
2/1/20,Egypt,0
2/1/20,El Salvador,0
2/1/20,Equatorial Guinea,0
2/1/20,Eritrea,0
2/1/20,Estonia,0
2/1/20,Eswatini,0
2/1/20,Ethiopia,0
2/1/20,Fiji,0
2/1/20,Finland,1
2/1/20,France,6
2/1/20,Gabon,0
2/1/20,Gambia,0
2/1/20,Georgia,0
2/1/20,Germany,8
2/1/20,Ghana,0
2/1/20,Greece,0
2/1/20,Grenada,0
2/1/20,Guatemala,0
2/1/20,Guinea,0
2/1/20,Guinea-Bissau,0
2/1/20,Guyana,0
2/1/20,Haiti,0
2/1/20,Holy See,0
2/1/20,Honduras,0
2/1/20,Hungary,0
2/1/20,Iceland,0
2/1/20,India,1
2/1/20,Indonesia,0
2/1/20,Iran,0
2/1/20,Iraq,0
2/1/20,Ireland,0
2/1/20,Israel,0
2/1/20,Italy,2
2/1/20,Jamaica,0
2/1/20,Japan,20
2/1/20,Jordan,0
2/1/20,Kazakhstan,0
2/1/20,Kenya,0
2/1/20,"Korea, South",12
2/1/20,Kosovo,0
2/1/20,Kuwait,0
2/1/20,Kyrgyzstan,0
2/1/20,Laos,0
2/1/20,Latvia,0
2/1/20,Lebanon,0
2/1/20,Lesotho,0
2/1/20,Liberia,0
2/1/20,Libya,0
2/1/20,Liechtenstein,0
2/1/20,Lithuania,0
2/1/20,Luxembourg,0
2/1/20,MS Zaandam,0
2/1/20,Madagascar,0
2/1/20,Malawi,0
2/1/20,Malaysia,8
2/1/20,Maldives,0
2/1/20,Mali,0
2/1/20,Malta,0
2/1/20,Mauritania,0
2/1/20,Mauritius,0
2/1/20,Mexico,0
2/1/20,Moldova,0
2/1/20,Monaco,0
2/1/20,Mongolia,0
2/1/20,Montenegro,0
2/1/20,Morocco,0
2/1/20,Mozambique,0
2/1/20,Namibia,0
2/1/20,Nepal,1
2/1/20,Netherlands,0
2/1/20,New Zealand,0
